Division Name,School Name,percentage_disadvantaged,percentage_english_learners,percentage_foster_care,percentage_male,percentage_homeless,percentage_military,percentage_disabled,free_reduced_lunch_percentage,chronic_absenteeism_rate,cohort_dropout_rate,Bachelors_Percent,Masters_Percent,Doctoral_Percent
Fairfax County,Lemon Road Elementary,0.1594488188976378,0.2052980132450331,0.0,0.531496062992126,0.0,0.0275590551181102,0.1141732283464567,0.1639999999999999,0.1,,38.0,60.0,0.0
Fairfax County,Lewis High,0.0,1.0,,0.5275821596244131,,1.0,1.0,0.552,0.249,0.0518,22.0,73.0,2.0
Fairfax County,Liberty Middle,0.3743693239152371,0.1940119760479041,0.0,0.4984863773965691,0.0,0.0221997981836528,0.1786074672048435,0.322,0.1646999999999999,,17.0,81.0,2.0
Fairfax County,Little Run Elementary,0.2406779661016949,0.2116788321167883,0.0,0.5898305084745763,0.0,0.0406779661016949,0.247457627118644,0.225,0.1043,,38.0,62.0,0.0
Fairfax County,London Towne Elementary,0.5456919060052219,0.2791728212703102,0.0,0.5300261096605744,0.0,0.0221932114882506,0.1436031331592689,0.531,0.2167,,24.0,72.0,0.0
Fairfax County,Longfellow Middle,1.0,1.0,1.0,0.5130228887134964,,1.0,1.0,0.085,0.0771999999999999,,36.0,60.0,2.0
Fairfax County,Lorton Station Elementary,0.5238726790450928,0.2881597717546362,0.0013262599469496,0.4840848806366047,0.0,0.0450928381962864,0.1167108753315649,0.515,0.214,,34.0,66.0,0.0
Fairfax County,Lynbrook Elementary,0.7203389830508474,0.7607476635514019,0.0016949152542372,0.4915254237288136,0.0,0.0033898305084745,0.1542372881355932,0.826,0.2249,,19.0,81.0,0.0
Fairfax County,Madison High,1.0,1.0,,,,1.0,1.0,0.099,0.1483,0.0172,22.0,75.0,2.0
Fairfax County,Mantua Elementary,0.1357370095440085,0.1134020618556701,0.0,0.5015906680805938,0.0,0.0795334040296924,0.1272534464475079,0.14,0.0478,,20.0,79.0,0.0
Fairfax County,Marshall High,1.0,1.0,,0.0,1.0,1.0,1.0,0.201,0.1656,0.0418,25.0,70.0,4.0
Fairfax County,Marshall Road Elementary,0.2706766917293233,0.3369905956112852,0.0,0.5293233082706766,0.0,0.0451127819548872,0.1609022556390977,0.268,0.1717,,33.0,64.0,0.0
Fairfax County,Mason Crest Elementary,0.501628664495114,0.4569983136593591,0.0,0.5244299674267101,0.0,0.00814332247557,0.2035830618892508,0.476,0.1953,,26.0,72.0,2.0
Fairfax County,McLean High,1.0,1.0,,,,1.0,1.0,0.09,0.1193,0.0054,20.0,78.0,2.0
Fairfax County,McNair Elementary,0.2758620689655172,0.3439252336448598,0.0,0.5390199637023594,0.0,0.0072595281306715,0.1361161524500907,,,,,,
Fairfax County,McNair Upper Elementary,0.2412140575079872,0.2504780114722753,0.0,0.5015974440894568,0.0,0.0047923322683706,0.0750798722044728,,0.125,,31.0,67.0,2.0
Fairfax County,Mosaic Elementary,0.2318840579710145,0.2132530120481927,0.0,0.5206243032329989,0.0,0.0356744704570791,0.1404682274247491,0.2189999999999999,0.0717,,26.0,74.0,0.0
Fairfax County,Mount Eagle Elementary,0.6918429003021148,0.5493421052631579,0.0,0.5619335347432024,0.0,0.0120845921450151,0.1540785498489426,0.715,0.1858,,27.0,68.0,2.0
Fairfax County,Mount Vernon High,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.583,0.2702,0.0713999999999999,24.0,72.0,3.0
Fairfax County,Mount Vernon Woods Elementary,0.7717569786535303,0.5009140767824497,0.0016420361247947,0.5139573070607554,0.0,0.0,0.1642036124794745,0.826,0.2552,,32.0,65.0,3.0
Fairfax County,Mountain View High,0.6818181818181818,0.7058823529411765,0.0129870129870129,0.5359477124183006,0.0,0.0,0.1103896103896103,0.4529999999999999,0.6846,0.3981,15.0,83.0,2.0
Fairfax County,Navy Elementary,0.0526893523600439,0.0716803760282021,0.0,0.5192096597145993,0.0,0.0197585071350164,0.0845225027442371,0.037,0.0424,,27.0,71.0,0.0
Fairfax County,Newington Forest Elementary,0.2592592592592592,0.1819960861056751,0.0,0.512962962962963,0.0,0.0851851851851851,0.1518518518518518,0.265,0.1648,,33.0,67.0,0.0
Fairfax County,North Springfield Elementary,0.4100877192982456,0.3265306122448979,0.0021929824561403,0.5219298245614035,0.0,0.0285087719298245,0.2236842105263158,0.428,0.1181,,36.0,64.0,0.0
Fairfax County,Oak Hill Elementary,0.0644216691068814,0.1089743589743589,0.0,0.5285505124450952,0.0,0.027818448023426,0.1522693997071742,0.054,0.0503,,20.0,79.0,2.0
Fairfax County,Oak View Elementary,0.0782051282051282,0.0935828877005347,0.0012820512820512,0.5153846153846153,0.0,0.0897435897435897,0.1384615384615384,0.07,0.1058,,40.0,60.0,0.0
Fairfax County,Oakton Elementary,0.096128170894526,0.1283124128312412,0.0013351134846461,0.5380507343124166,0.0,0.0507343124165554,0.1348464619492657,0.084,0.0926999999999999,,31.0,69.0,0.0
Fairfax County,Oakton High,1.0,1.0,1.0,,,1.0,1.0,0.109,0.1456,0.0165,28.0,68.0,2.0
Fairfax County,Olde Creek Elementary,0.1828908554572271,0.1630094043887147,0.0,0.5191740412979351,0.0,0.1061946902654867,0.2949852507374631,0.1639999999999999,0.1394999999999999,,31.0,69.0,0.0
Fairfax County,Orange Hunt Elementary,0.0643776824034334,0.0723830734966592,0.0,0.4753218884120171,0.0,0.2671673819742489,0.1341201716738197,0.062,0.0654,,28.0,71.0,0.0
