Division Name,School Name,percentage_military
Virginia Beach City,First Colonial High,1.0
Virginia Beach City,Floyd Kellam High,1.0
Virginia Beach City,Frank W. Cox High,1.0
Virginia Beach City,Glenwood Elementary,0.30030959752321984
Virginia Beach City,Great Neck Middle,0.29684601113172543
Virginia Beach City,Green Run Collegiate,0.1725
Virginia Beach City,Green Run Elementary,0.20253164556962025
Virginia Beach City,Green Run High,1.0
Virginia Beach City,Hermitage Elementary,0.4969818913480885
Virginia Beach City,Holland Elementary,0.15250544662309368
Virginia Beach City,Independence Middle,0.20666666666666667
Virginia Beach City,Indian Lakes Elementary,0.2926391382405745
Virginia Beach City,John B. Dey Elementary,0.38533333333333336
Virginia Beach City,Kempsville Elementary,0.22045454545454546
Virginia Beach City,Kempsville High,1.0
Virginia Beach City,Kempsville Meadows Elementary,0.20042643923240938
Virginia Beach City,Kempsville Middle,0.16264294790343076
Virginia Beach City,King's Grant Elementary,0.08817635270541083
Virginia Beach City,Kingston Elementary,0.2459349593495935
Virginia Beach City,Landstown Elementary,0.22797202797202798
Virginia Beach City,Landstown High,1.0
Virginia Beach City,Landstown Middle,1.0
Virginia Beach City,Larkspur Middle,1.0
Virginia Beach City,Linkhorn Park Elementary,0.134765625
Virginia Beach City,Luxford Elementary,0.18924731182795698
Virginia Beach City,Lynnhaven Elementary,0.15616438356164383
Virginia Beach City,Lynnhaven Middle,0.13002114164904863
Virginia Beach City,Malibu Elementary,0.1586021505376344
Virginia Beach City,New Castle Elementary,0.2885714285714286
Virginia Beach City,Newtown Elementary,0.11475409836065574
Virginia Beach City,North Landing Elementary,0.38852097130242824
Virginia Beach City,Ocean Lakes Elementary,0.33390705679862304
Virginia Beach City,Ocean Lakes High,1.0
Virginia Beach City,Old Donation School,1.0
Virginia Beach City,Parkway Elementary,0.14838709677419354
Virginia Beach City,Pembroke Elementary,0.1762295081967213
Virginia Beach City,Pembroke Meadows Elementary,0.18350515463917524
Virginia Beach City,Plaza Middle,0.1554907677356657
Virginia Beach City,Point O' View Elementary,0.17269076305220885
Virginia Beach City,Princess Anne Elementary,0.26521060842433697
Virginia Beach City,Princess Anne High,1.0
Virginia Beach City,Princess Anne Middle,1.0
Virginia Beach City,Providence Elementary,0.2340823970037453
Virginia Beach City,Red Mill Elementary,0.25806451612903225
Virginia Beach City,Rosemont Elementary,0.20930232558139536
Virginia Beach City,Rosemont Forest Elementary,0.3403441682600382
Virginia Beach City,Salem Elementary,0.2897196261682243
Virginia Beach City,Salem High,1.0
Virginia Beach City,Salem Middle,0.2556053811659193
Virginia Beach City,Seatack Elementary an Achievable Dream Academy,0.12466124661246612
Virginia Beach City,Shelton Park Elementary,0.7173396674584323
Virginia Beach City,Strawbridge Elementary,0.3766891891891892
Virginia Beach City,Tallwood Elementary,0.21808510638297873
Virginia Beach City,Tallwood High,1.0
Virginia Beach City,Thalia Elementary,0.20036764705882354
Virginia Beach City,Thoroughgood Elementary,0.30949105914718017
Virginia Beach City,Three Oaks Elementary,0.29573170731707316
Virginia Beach City,Trantwood Elementary,0.2465753424657534
Virginia Beach City,Virginia Beach Middle,0.13893376413570274
Virginia Beach City,W.T. Cooke Elementary,0.05313092979127135
Virginia Beach City,White Oaks Elementary,0.5689381933438986
Virginia Beach City,Williams Elementary,0.0967741935483871
Virginia Beach City,Windsor Oaks Elementary,0.1952191235059761
Virginia Beach City,Windsor Woods Elementary,0.2386634844868735
Virginia Beach City,Woodstock Elementary,0.1712538226299694
Warren County,A.S. Rhodes Elementary,0.014925373134328358
Warren County,E. Wilson Morrison Elementary,0.010460251046025104
Warren County,Hilda J. Barbour Elementary,0.013729977116704805
Warren County,Leslie Fox Keyser Elementary,0.0038240917782026767
Warren County,Ressie Jeffries Elementary,0.008445945945945946
Warren County,Skyline High,0.0056753688989784334
Warren County,Skyline Middle,0.011986301369863013
Warren County,Warren County High,0.004700352526439483
Warren County,Warren County Middle,0.008960573476702509
Washington County,Abingdon Elementary,0.015873015873015872
Washington County,Abingdon High,0.005807200929152149
Washington County,Damascus Middle,0.012121212121212121
Washington County,E.B. Stanley Middle,0.009146341463414634
Washington County,Glade Spring Middle,0.007246376811594203
Washington County,Greendale Elementary,0.0036363636363636364
Washington County,High Point Elementary,0.007366482504604052
Washington County,Holston High,0.0
Washington County,John S. Battle High,0.009202453987730062
Washington County,Meadowview Elementary,0.017786561264822136
Washington County,Patrick Henry High,0.007518796992481203
Washington County,Rhea Valley Elementary,0.012594458438287154
Washington County,Valley Institute Elementary,0.025454545454545455
Washington County,Wallace Middle,0.01978021978021978
Washington County,Watauga Elementary,0.0035587188612099642
Waynesboro City,Berkeley Glenn Elementary,0.00819672131147541
Waynesboro City,Kate Collins Middle,0.01440922190201729
Waynesboro City,Wayne Hills Center,0.0
Waynesboro City,Waynesboro High,0.012290502793296089
Waynesboro City,Wenonah Elementary,0.017094017094017096
Waynesboro City,Westwood Hills Elementary,0.013123359580052493
Waynesboro City,William Perry Elementary,0.004662004662004662
West Point,West Point Elementary,0.013850415512465374
West Point,West Point Middle/High,0.024336283185840708
Westmoreland County,Cople Elementary,0.011834319526627219
Westmoreland County,Montross Middle,0.021021021021021023
Westmoreland County,Washington & Lee High,0.012371134020618556
Westmoreland County,Washington District Elementary,0.034666666666666665
Williamsburg-James City County,Berkeley Middle,0.0919175911251981
Williamsburg-James City County,Clara Byrd Baker Elementary,0.15500945179584122
Williamsburg-James City County,D.J. Montague Elementary,0.14661654135338345
Williamsburg-James City County,J. Blaine Blayton Elementary,0.11940298507462686
Williamsburg-James City County,James Blair Middle,0.09357798165137615
Williamsburg-James City County,James River Elementary,0.04285714285714286
Williamsburg-James City County,Jamestown High,1.0
Williamsburg-James City County,Lafayette High,1.0
Williamsburg-James City County,Laurel Lane Elementary,0.10337552742616034
Williamsburg-James City County,Lois Hornsby Middle,0.13619167717528374
Williamsburg-James City County,Matoaka Elementary,0.17333333333333334
Williamsburg-James City County,Matthew Whaley Elementary,0.08590308370044053
Williamsburg-James City County,Norge Elementary,0.1259600614439324
Williamsburg-James City County,Stonehouse Elementary,0.1662269129287599
Williamsburg-James City County,Toano Middle,0.11363636363636363
Williamsburg-James City County,Warhill High,1.0
Winchester City,Daniel Morgan Intermediate,0.0
Winchester City,Daniel Morgan Middle,0.004815409309791332
Winchester City,Frederick Douglass Elementary,0.0
Winchester City,Garland R. Quarles Elementary,0.00273224043715847
Winchester City,John Handley High,1.0
Winchester City,John Kerr Elementary,0.0019880715705765406
Winchester City,Virginia Avenue Charlotte Dehart Elementary,0.0025188916876574307
Wise County,Central High,0.0029411764705882353
Wise County,Coeburn Middle,0.006430868167202572
Wise County,Coeburn Primary,0.0022675736961451248
Wise County,Eastside High,0.0078125
Wise County,J.W. Adams Combined,0.006072874493927126
Wise County,L.F. Addington Middle,0.0022172949002217295
Wise County,St. Paul Elementary,0.018648018648018648
Wise County,Union High,0.003472222222222222
Wise County,Union Middle,0.0017064846416382253
Wise County,Union Primary,0.0
Wise County,Wise Primary,0.003484320557491289
Wythe County,Fort Chiswell High,0.004366812227074236
Wythe County,Fort Chiswell Middle,0.006329113924050633
Wythe County,George Wythe High,0.017817371937639197
Wythe County,Jackson Memorial Elementary,0.009433962264150943
Wythe County,Max Meadows Elementary,0.0
Wythe County,Rural Retreat Elementary,0.008849557522123894
Wythe County,Rural Retreat High,0.0
Wythe County,Rural Retreat Middle,0.02643171806167401
Wythe County,Scott Memorial Middle,0.015625
Wythe County,Sheffey Elementary,0.0199203187250996
Wythe County,Speedwell Elementary,0.006944444444444444
Wythe County,Spiller Elementary,0.008503401360544218
York County,Bethel Manor Elementary,0.961890243902439
York County,Bruton High,0.20637329286798178
York County,Coventry Elementary,0.2814285714285714
York County,Dare Elementary,0.1675
York County,Grafton Bethel Elementary,0.24722662440570523
York County,Grafton High,0.23728813559322035
York County,Grafton Middle,0.3087400681044268
York County,Magruder Elementary,0.264026402640264
York County,Mount Vernon Elementary,0.266553480475382
York County,Queens Lake Middle,0.2574074074074074
York County,Seaford Elementary,0.20397111913357402
York County,Tabb Elementary,0.5115273775216138
York County,Tabb High,0.3527239150507849
York County,Tabb Middle,0.4460674157303371
York County,Waller Mill Elementary,0.15594059405940594
York County,York High,0.19431714023831348
York County,York River Academy,0.29508196721311475
York County,Yorktown Elementary,0.20195439739413681
York County,Yorktown Middle,0.20904836193447737
